# Name; SpTy; SpTyNum; Teff; Mstar_b15+mesa; Mstar_ll; Mstar_ul; Mstar_b98+mesa; Mstar_b98_ll; Mstar_b98_ul; LogLstar_b15+mesa; LogLstar_ll; LogLstar_ul; LogLstar_b98+mesa; LogLstar_b98_ll; LogLstar_b98_ul
CI Tau;K7;47.0;4020.370093296445;0.6495002826954142;0.640197883439191;0.670207417797558;1.2429365074290921;1.2328290535862814;1.2644791047310182;-0.010200206832496686;-0.019551999583642503;0.010213399867965045;0.3077432319992459;0.29949150393246443;0.3252712662013562
AA Tau;K7;47.0;4020.370093296445;0.6495002826954142;0.640197883439191;0.670207417797558;1.2429365074290921;1.2328290535862814;1.2644791047310182;-0.010200206832496686;-0.019551999583642503;0.010213399867965045;0.3077432319992459;0.29949150393246443;0.3252712662013562
V955 Tau A;K7;47.0;4020.370093296445;0.6495002826954142;0.640197883439191;0.670207417797558;1.2429365074290921;1.2328290535862814;1.2644791047310182;-0.010200206832496686;-0.019551999583642503;0.010213399867965045;0.3077432319992459;0.29949150393246443;0.3252712662013562
V836 Tau;K7;47.0;4020.370093296445;0.6495002826954142;0.640197883439191;0.670207417797558;1.2429365074290921;1.2328290535862814;1.2644791047310182;-0.010200206832496686;-0.019551999583642503;0.010213399867965045;0.3077432319992459;0.29949150393246443;0.3252712662013562
DK Tau A;K8;48.0;4004.260737194546;0.6366173415714429;0.6323856335843675;0.640197883439191;1.2288539886831973;1.2240899877381517;1.2328290535862814;-0.02318249172622827;-0.027495780864239427;-0.019551999583642503;0.2962506297838702;0.2923730639146189;0.29949150393246443
CIDA 9 A;K8;48.0;4004.260737194546;0.6366173415714429;0.6323856335843675;0.640197883439191;1.2288539886831973;1.2240899877381517;1.2328290535862814;-0.02318249172622827;-0.027495780864239427;-0.019551999583642503;0.2962506297838702;0.2923730639146189;0.29949150393246443
DQ Tau AB;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
FM Tau;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
V410 X-ray 2;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
FS Tau A;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
IP Tau;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
Haro 6-13;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
FZ Tau;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
IRAS 04301+2608;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
IS Tau A;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
DN Tau;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
DO Tau;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
IRAS 04385+2550;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
GO Tau;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
UY Aur A;M0;50.0;3898.2856475746157;0.5575147332864749;0.5017773206930981;0.5978070202580585;1.1224099206520999;1.0146747702744874;1.1818868797792157;-0.10820192082657346;-0.1744827637470938;-0.06369572157709498;0.2144317809407373;0.14291569185647407;0.25867247867410753
IQ Tau;M0.5;50.5;3815.155234553037;0.5017773206930981;0.44506752907680114;0.5575147332864749;1.0146747702744874;0.8781255905065848;1.1224099206520999;-0.1744827637470938;-0.24848552658737189;-0.10820192082657346;0.14291569185647407;0.055272728269831775;0.2144317809407373
HK Tau A;M0.5;50.5;3815.155234553037;0.5017773206930981;0.44506752907680114;0.5575147332864749;1.0146747702744874;0.8781255905065848;1.1224099206520999;-0.1744827637470938;-0.24848552658737189;-0.10820192082657346;0.14291569185647407;0.055272728269831775;0.2144317809407373
V710 Tau A;M0.5;50.5;3815.155234553037;0.5017773206930981;0.44506752907680114;0.5575147332864749;1.0146747702744874;0.8781255905065848;1.1224099206520999;-0.1744827637470938;-0.24848552658737189;-0.10820192082657346;0.14291569185647407;0.055272728269831775;0.2144317809407373
HO Tau;M0.5;50.5;3815.155234553037;0.5017773206930981;0.44506752907680114;0.5575147332864749;1.0146747702744874;0.8781255905065848;1.1224099206520999;-0.1744827637470938;-0.24848552658737189;-0.10820192082657346;0.14291569185647407;0.055272728269831775;0.2144317809407373
UZ Tau Eab;M1;51.0;3721.9007291203648;0.44506752907680114;0.3979871113879839;0.5017773206930981;0.8781255905065848;0.7532873371229448;1.0146747702744874;-0.24848552658737189;-0.3157934811120574;-0.1744827637470938;0.055272728269831775;-0.032497430477293136;0.14291569185647407
J04202144+2813491;M1;51.0;3721.9007291203648;0.44506752907680114;0.3979871113879839;0.5017773206930981;0.8781255905065848;0.7532873371229448;1.0146747702744874;-0.24848552658737189;-0.3157934811120574;-0.1744827637470938;0.055272728269831775;-0.032497430477293136;0.14291569185647407
DE Tau;M1;51.0;3721.9007291203648;0.44506752907680114;0.3979871113879839;0.5017773206930981;0.8781255905065848;0.7532873371229448;1.0146747702744874;-0.24848552658737189;-0.3157934811120574;-0.1744827637470938;0.055272728269831775;-0.032497430477293136;0.14291569185647407
IRAS 04196+2638;M1;51.0;3721.9007291203648;0.44506752907680114;0.3979871113879839;0.5017773206930981;0.8781255905065848;0.7532873371229448;1.0146747702744874;-0.24848552658737189;-0.3157934811120574;-0.1744827637470938;0.055272728269831775;-0.032497430477293136;0.14291569185647407
DH Tau A;M1;51.0;3721.9007291203648;0.44506752907680114;0.3979871113879839;0.5017773206930981;0.8781255905065848;0.7532873371229448;1.0146747702744874;-0.24848552658737189;-0.3157934811120574;-0.1744827637470938;0.055272728269831775;-0.032497430477293136;0.14291569185647407
FX Tau A;M1;51.0;3721.9007291203648;0.44506752907680114;0.3979871113879839;0.5017773206930981;0.8781255905065848;0.7532873371229448;1.0146747702744874;-0.24848552658737189;-0.3157934811120574;-0.1744827637470938;0.055272728269831775;-0.032497430477293136;0.14291569185647407
J04333278+1800436;M1;51.0;3721.9007291203648;0.44506752907680114;0.3979871113879839;0.5017773206930981;0.8781255905065848;0.7532873371229448;1.0146747702744874;-0.24848552658737189;-0.3157934811120574;-0.1744827637470938;0.055272728269831775;-0.032497430477293136;0.14291569185647407
DM Tau;M1;51.0;3721.9007291203648;0.44506752907680114;0.3979871113879839;0.5017773206930981;0.8781255905065848;0.7532873371229448;1.0146747702744874;-0.24848552658737189;-0.3157934811120574;-0.1744827637470938;0.055272728269831775;-0.032497430477293136;0.14291569185647407
Haro 6-37 C;M1;51.0;3721.9007291203648;0.44506752907680114;0.3979871113879839;0.5017773206930981;0.8781255905065848;0.7532873371229448;1.0146747702744874;-0.24848552658737189;-0.3157934811120574;-0.1744827637470938;0.055272728269831775;-0.032497430477293136;0.14291569185647407
IRAS 04125+2902;M1.25;51.25;3677.976683268039;0.4202610315354825;0.3777929049847056;0.4726159993503767;0.812845674994824;0.6999837316715494;0.9472498080040627;-0.2832364101165307;-0.3464775947662811;-0.211637511445184;0.01104093259880614;-0.0755951462521941;0.09994336299920108
CoKu Tau/4 AB;M1.5;51.5;3636.7616585078304;0.3979871113879839;0.35929004099612316;0.44506752907680114;0.7532873371229448;0.6531244017105604;0.8781255905065848;-0.3157934811120574;-0.3756053451711287;-0.24848552658737189;-0.032497430477293136;-0.11853357651697785;0.055272728269831775
CY Tau;M1.5;51.5;3636.7616585078304;0.3979871113879839;0.35929004099612316;0.44506752907680114;0.7532873371229448;0.6531244017105604;0.8781255905065848;-0.3157934811120574;-0.3756053451711287;-0.24848552658737189;-0.032497430477293136;-0.11853357651697785;0.055272728269831775
V409 Tau;M1.5;51.5;3636.7616585078304;0.3979871113879839;0.35929004099612316;0.44506752907680114;0.7532873371229448;0.6531244017105604;0.8781255905065848;-0.3157934811120574;-0.3756053451711287;-0.24848552658737189;-0.032497430477293136;-0.11853357651697785;0.055272728269831775
J04333905+2227207;M1.75;51.75;3597.869298215609;0.3777929049847056;0.3420132416492024;0.4202610315354825;0.6999837316715494;0.6120664070572006;0.812845674994824;-0.3464775947662811;-0.4037022484284315;-0.2832364101165307;-0.0755951462521941;-0.16197482964753554;0.01104093259880614
DF Tau AB;M2;52.0;3560.913245767245;0.35929004099612316;0.3250547495099091;0.3979871113879839;0.6531244017105604;0.5728024629008046;0.7532873371229448;-0.3756053451711287;-0.43213907975619387;-0.3157934811120574;-0.11853357651697785;-0.2081112185439177;-0.032497430477293136
IRAS 04200+2759;M2;52.0;3560.913245767245;0.35929004099612316;0.3250547495099091;0.3979871113879839;0.6531244017105604;0.5728024629008046;0.7532873371229448;-0.3756053451711287;-0.43213907975619387;-0.3157934811120574;-0.11853357651697785;-0.2081112185439177;-0.032497430477293136
XZ Tau A;M2;52.0;3560.913245767245;0.35929004099612316;0.3250547495099091;0.3979871113879839;0.6531244017105604;0.5728024629008046;0.7532873371229448;-0.3756053451711287;-0.43213907975619387;-0.3157934811120574;-0.11853357651697785;-0.2081112185439177;-0.032497430477293136
HK Tau B;M2;52.0;3560.913245767245;0.35929004099612316;0.3250547495099091;0.3979871113879839;0.6531244017105604;0.5728024629008046;0.7532873371229448;-0.3756053451711287;-0.43213907975619387;-0.3157934811120574;-0.11853357651697785;-0.2081112185439177;-0.032497430477293136
UZ Tau Wa;M2;52.0;3560.913245767245;0.35929004099612316;0.3250547495099091;0.3979871113879839;0.6531244017105604;0.5728024629008046;0.7532873371229448;-0.3756053451711287;-0.43213907975619387;-0.3157934811120574;-0.11853357651697785;-0.2081112185439177;-0.032497430477293136
GH Tau A;M2;52.0;3560.913245767245;0.35929004099612316;0.3250547495099091;0.3979871113879839;0.6531244017105604;0.5728024629008046;0.7532873371229448;-0.3756053451711287;-0.43213907975619387;-0.3157934811120574;-0.11853357651697785;-0.2081112185439177;-0.032497430477293136
Haro 6-28 A;M2;52.0;3560.913245767245;0.35929004099612316;0.3250547495099091;0.3979871113879839;0.6531244017105604;0.5728024629008046;0.7532873371229448;-0.3756053451711287;-0.43213907975619387;-0.3157934811120574;-0.11853357651697785;-0.2081112185439177;-0.032497430477293136
MHO 2 AB;M2.5;52.5;3489.109397997584;0.3250547495099091;0.2884807276622608;0.35929004099612316;0.5728024629008046;0.47754463722658297;0.6531244017105604;-0.43213907975619387;-0.4964115666050743;-0.3756053451711287;-0.2081112185439177;-0.32108022604500436;-0.11853357651697785
MHO 1;M2.5;52.5;3489.109397997584;0.3250547495099091;0.2884807276622608;0.35929004099612316;0.5728024629008046;0.47754463722658297;0.6531244017105604;-0.43213907975619387;-0.4964115666050743;-0.3756053451711287;-0.2081112185439177;-0.32108022604500436;-0.11853357651697785
CX Tau;M2.5;52.5;3489.109397997584;0.3250547495099091;0.2884807276622608;0.35929004099612316;0.5728024629008046;0.47754463722658297;0.6531244017105604;-0.43213907975619387;-0.4964115666050743;-0.3756053451711287;-0.2081112185439177;-0.32108022604500436;-0.11853357651697785
GN Tau A;M2.5;52.5;3489.109397997584;0.3250547495099091;0.2884807276622608;0.35929004099612316;0.5728024629008046;0.47754463722658297;0.6531244017105604;-0.43213907975619387;-0.4964115666050743;-0.3756053451711287;-0.2081112185439177;-0.32108022604500436;-0.11853357651697785
IRAS 04429+1550;M2.5;52.5;3489.109397997584;0.3250547495099091;0.2884807276622608;0.35929004099612316;0.5728024629008046;0.47754463722658297;0.6531244017105604;-0.43213907975619387;-0.4964115666050743;-0.3756053451711287;-0.2081112185439177;-0.32108022604500436;-0.11853357651697785
UY Aur B;M2.5;52.5;3489.109397997584;0.3250547495099091;0.2884807276622608;0.35929004099612316;0.5728024629008046;0.47754463722658297;0.6531244017105604;-0.43213907975619387;-0.4964115666050743;-0.3756053451711287;-0.2081112185439177;-0.32108022604500436;-0.11853357651697785
FQ Tau A;M3;53.0;3407.4830626659;0.2884807276622608;0.24527312619705324;0.3250547495099091;0.47754463722658297;0.3344475788663437;0.5728024629008046;-0.4964115666050743;-0.5823684396808528;-0.43213907975619387;-0.32108022604500436;-0.48227028796984034;-0.2081112185439177
XEST 13-010;M3;53.0;3407.4830626659;0.2884807276622608;0.24527312619705324;0.3250547495099091;0.47754463722658297;0.3344475788663437;0.5728024629008046;-0.4964115666050743;-0.5823684396808528;-0.43213907975619387;-0.32108022604500436;-0.48227028796984034;-0.2081112185439177
UZ Tau Wb;M3;53.0;3407.4830626659;0.2884807276622608;0.24527312619705324;0.3250547495099091;0.47754463722658297;0.3344475788663437;0.5728024629008046;-0.4964115666050743;-0.5823684396808528;-0.43213907975619387;-0.32108022604500436;-0.48227028796984034;-0.2081112185439177
FO Tau A;M3.5;53.5;3305.0022850288105;0.24527312619705324;0.19934234984625113;0.2884807276622608;0.3344475788663437;0.19431235326776136;0.47754463722658297;-0.5823684396808528;-0.7022196882867854;-0.4964115666050743;-0.48227028796984034;-0.6916347910594409;-0.32108022604500436
DD Tau A;M3.5;53.5;3305.0022850288105;0.24527312619705324;0.19934234984625113;0.2884807276622608;0.3344475788663437;0.19431235326776136;0.47754463722658297;-0.5823684396808528;-0.7022196882867854;-0.4964115666050743;-0.48227028796984034;-0.6916347910594409;-0.32108022604500436
DD Tau B;M3.5;53.5;3305.0022850288105;0.24527312619705324;0.19934234984625113;0.2884807276622608;0.3344475788663437;0.19431235326776136;0.47754463722658297;-0.5823684396808528;-0.7022196882867854;-0.4964115666050743;-0.48227028796984034;-0.6916347910594409;-0.32108022604500436
CIDA 8;M3.5;53.5;3305.0022850288105;0.24527312619705324;0.19934234984625113;0.2884807276622608;0.3344475788663437;0.19431235326776136;0.47754463722658297;-0.5823684396808528;-0.7022196882867854;-0.4964115666050743;-0.48227028796984034;-0.6916347910594409;-0.32108022604500436
J04153916+2818586;M3.75;53.75;3248.42002050427;0.22234156842282685;0.1767830784908362;0.2675539693082445;0.25850007171592054;0.1529050532516516;0.41065027818729005;-0.6372626826926409;-0.7781366150206552;-0.5359283160630054;-0.581659689522555;-0.8100886019764704;-0.3950913083572331
J04334171+1750402;M4;54.0;3190.596461133123;0.19934234984625113;0.15515209241556333;0.24527312619705324;0.19431235326776136;0.13664880237592864;0.3344475788663437;-0.7022196882867854;-0.8643890718279152;-0.5823684396808528;-0.6916347910594409;-0.9404562039012552;-0.48227028796984034
IT Tau B;M4;54.0;3190.596461133123;0.19934234984625113;0.15515209241556333;0.24527312619705324;0.19431235326776136;0.13664880237592864;0.3344475788663437;-0.7022196882867854;-0.8643890718279152;-0.5823684396808528;-0.6916347910594409;-0.9404562039012552;-0.48227028796984034
XEST 26-062;M4;54.0;3190.596461133123;0.19934234984625113;0.15515209241556333;0.24527312619705324;0.19431235326776136;0.13664880237592864;0.3344475788663437;-0.7022196882867854;-0.8643890718279152;-0.5823684396808528;-0.6916347910594409;-0.9404562039012552;-0.48227028796984034
J04385859+2336351;M4.25;54.25;3133.2715736334144;0.1767830784908362;0.13497388140398595;0.22234156842282685;0.1529050532516516;0.11297017378351644;0.25850007171592054;-0.7781366150206552;-0.9581680202288473;-0.6372626826926409;-0.8100886019764704;-1.0845901430308098;-0.581659689522555
MHO 6;M4.75;54.75;3027.0776811204896;0.13497388140398595;0.10127608645939222;0.1767830784908362;0.11297017378351644;0.07802035141203734;0.1529050532516516;-0.9581680202288473;-1.145783393135458;-0.7781366150206552;-1.0845901430308098;-1.3608364012250223;-0.8100886019764704
J04334465+2615005;M4.75;54.75;3027.0776811204896;0.13497388140398595;0.10127608645939222;0.1767830784908362;0.11297017378351644;0.07802035141203734;0.1529050532516516;-0.9581680202288473;-1.145783393135458;-0.7781366150206552;-1.0845901430308098;-1.3608364012250223;-0.8100886019764704
CIDA 7;M4.75;54.75;3027.0776811204896;0.13497388140398595;0.10127608645939222;0.1767830784908362;0.11297017378351644;0.07802035141203734;0.1529050532516516;-0.9581680202288473;-1.145783393135458;-0.7781366150206552;-1.0845901430308098;-1.3608364012250223;-0.8100886019764704
FN Tau;M5;55.0;2981.68860954336;0.11685212631558198;0.08794445858597529;0.15515209241556333;0.09213571170308467;0.06774976849791002;0.13664880237592864;-1.0541252946966349;-1.2310453776740928;-0.8643890718279152;-1.2291760113233183;-1.4764580867987491;-0.9404562039012552
KPNO 10;M5;55.0;2981.68860954336;0.11685212631558198;0.08794445858597529;0.15515209241556333;0.09213571170308467;0.06774976849791002;0.13664880237592864;-1.0541252946966349;-1.2310453776740928;-0.8643890718279152;-1.2291760113233183;-1.4764580867987491;-0.9404562039012552
ZZ Tau IRS;M5;55.0;2981.68860954336;0.11685212631558198;0.08794445858597529;0.15515209241556333;0.09213571170308467;0.06774976849791002;0.13664880237592864;-1.0541252946966349;-1.2310453776740928;-0.8643890718279152;-1.2291760113233183;-1.4764580867987491;-0.9404562039012552
J04202555+2700355;M5.25;55.25;2943.232387359408;0.10127608645939222;0.047859618252994125;0.13497388140398595;0.07802035141203734;0.05996971418319183;0.11297017378351644;-1.145783393135458;-1.47250549301965;-0.9581680202288473;-1.3608364012250223;-1.5777967094422285;-1.0845901430308098
CIDA 1;M5.5;55.5;2910.8205345344845;0.08794445858597529;0.05841703926319091;0.11685212631558198;0.06774976849791002;0.053831262618478495;0.09213571170308467;-1.2310453776740928;-1.5577250295389247;-1.0541252946966349;-1.4764580867987491;-1.6683587423050907;-1.2291760113233183
J04155799+2746175;M5.5;55.5;2910.8205345344845;0.08794445858597529;0.05841703926319091;0.11685212631558198;0.06774976849791002;0.053831262618478495;0.09213571170308467;-1.2310453776740928;-1.5577250295389247;-1.0541252946966349;-1.4764580867987491;-1.6683587423050907;-1.2291760113233183
J04230607+2801194;M6;56.0;2858.473259423381;0.05841703926319091;0.04760741414084585;0.08794445858597529;0.053831262618478495;0.04438164079246555;0.06774976849791002;-1.5577250295389247;-1.6897618084210588;-1.2310453776740928;-1.6683587423050907;-1.831612623386628;-1.4764580867987491
KPNO 3;M6;56.0;2858.473259423381;0.05841703926319091;0.04760741414084585;0.08794445858597529;0.053831262618478495;0.04438164079246555;0.06774976849791002;-1.5577250295389247;-1.6897618084210588;-1.2310453776740928;-1.6683587423050907;-1.831612623386628;-1.4764580867987491
CFHT 4;M7;57.0;2770.236931614866;0.03893331172169137;0.031389956896822765;0.04760741414084585;0.03692823376029611;0.03062217037748985;0.04438164079246555;-1.817701615814387;-1.9532126276608082;-1.6897618084210588;-1.987668744778465;-2.1468037166250955;-1.831612623386628
J04381486+2611399;M7.25;57.25;2746.6032516147275;0.0350045443103746;0.028161070210712295;0.043105706286854284;0.03361560491050669;0.028011888545494565;0.04049408319322805;-1.8847584913598816;-2.0213475776204417;-1.7531598896020706;-2.0675012971560043;-2.2227210223668044;-1.909402627007169
J04390396+2544264;M7.25;57.25;2746.6032516147275;0.0350045443103746;0.028161070210712295;0.043105706286854284;0.03361560491050669;0.028011888545494565;0.04049408319322805;-1.8847584913598816;-2.0213475776204417;-1.7531598896020706;-2.0675012971560043;-2.2227210223668044;-1.909402627007169
IRAS 04414+2506;M7.25;57.25;2746.6032516147275;0.0350045443103746;0.028161070210712295;0.043105706286854284;0.03361560491050669;0.028011888545494565;0.04049408319322805;-1.8847584913598816;-2.0213475776204417;-1.7531598896020706;-2.0675012971560043;-2.2227210223668044;-1.909402627007169
J04414825+2534304;M7.75;57.75;2696.2186172918105;0.028161070210712295;0.02296788659694378;0.0350045443103746;0.028011888545494565;0.024028318503877485;0.03361560491050669;-2.0213475776204417;-2.1501722817097937;-1.8847584913598816;-2.2227210223668044;-2.3538217371198056;-2.0675012971560043
JH 112 B;M8.5;58.5;2618.583266017328;0.020984504022103116;0.01805337171790403;0.025352700868578812;0.022628994960182322;0.02080784442266256;0.02581420711661538;-2.2080241778148797;-2.30578686836949;-2.0875080446890615;-2.4046838451356676;-2.470906704417493;-2.2925300307297776
SU Aur;G8;38.0;5179.669840749676;2.361482416433282;2.1469252478260925;2.534727698616286;2.361482416433282;2.1469252478260925;2.534727698616286;0.9545686968655699;0.8723131780830565;1.0240298197530988;0.9545686968655699;0.8723131780830565;1.0240298197530988
