# Name; SpTy; SpTyNum; Teff; Mstar_b15+mesa; Mstar_ll; Mstar_ul; Mstar_b98+mesa; Mstar_b98_ll; Mstar_b98_ul; LogLstar_b15+mesa; LogLstar_ll; LogLstar_ul; LogLstar_b98+mesa; LogLstar_b98_ll; LogLstar_b98_ul
KPNO Tau 4;M9.5;59.5;2527.2845188893248;0.016166564319098183;0.014977736327356475;0.01805337171790403;0.019919053972571377;0.019549095789844963;0.02080784442266256;-2.380721844662165;-2.4357834915646457;-2.30578686836949;-2.491071434485274;-2.478443002454645;-2.470906704417493
KPNO Tau 4;M9.5;59.5;2527.2845188893248;0.016166564319098183;0.014977736327356475;0.01805337171790403;0.019919053972571377;0.019549095789844963;0.02080784442266256;-2.380721844662165;-2.4357834915646457;-2.30578686836949;-2.491071434485274;-2.478443002454645;-2.470906704417493
KPNO Tau 6;M8.5;58.5;2618.583266017328;0.020984504022103116;0.01805337171790403;0.025352700868578812;0.022628994960182322;0.02080784442266256;0.02581420711661538;-2.2080241778148797;-2.30578686836949;-2.0875080446890615;-2.4046838451356676;-2.470906704417493;-2.2925300307297776
KPNO Tau 6;M8.5;58.5;2618.583266017328;0.020984504022103116;0.01805337171790403;0.025352700868578812;0.022628994960182322;0.02080784442266256;0.02581420711661538;-2.2080241778148797;-2.30578686836949;-2.0875080446890615;-2.4046838451356676;-2.470906704417493;-2.2925300307297776
KPNO Tau 7;M8.25;58.25;2644.2264109904813;0.02296788659694378;0.019362839567413928;0.028161070210712295;0.024028318503877485;0.021573346722219482;0.028011888545494565;-2.1501722817097937;-2.2600201761889185;-2.0213475776204417;-2.3538217371198056;-2.443865559531059;-2.2227210223668044
KPNO Tau 7;M8.25;58.25;2644.2264109904813;0.02296788659694378;0.019362839567413928;0.028161070210712295;0.024028318503877485;0.021573346722219482;0.028011888545494565;-2.1501722817097937;-2.2600201761889185;-2.0213475776204417;-2.3538217371198056;-2.443865559531059;-2.2227210223668044
USco DENIS 160603;M7.5;57.5;2721.803040484453;0.031389956896822765;0.025352700868578812;0.03893331172169137;0.03062217037748985;0.02581420711661538;0.03692823376029611;-1.9532126276608082;-2.0875080446890615;-1.817701615814387;-2.1468037166250955;-2.2925300307297776;-1.987668744778465
USco DENIS 160603;M7.5;57.5;2721.803040484453;0.031389956896822765;0.025352700868578812;0.03893331172169137;0.03062217037748985;0.02581420711661538;0.03692823376029611;-1.9532126276608082;-2.0875080446890615;-1.817701615814387;-2.1468037166250955;-2.2925300307297776;-1.987668744778465
IC348 382;M6.5;56.5;2814.1020845117528;0.04760741414084585;0.03893331172169137;0.05841703926319091;0.04438164079246555;0.03692823376029611;0.053831262618478495;-1.6897618084210588;-1.817701615814387;-1.5577250295389247;-1.831612623386628;-1.987668744778465;-1.6683587423050907
IC348 415;M6.25;56.25;2835.805580290328;0.052623701585099755;0.043105706286854284;0.047859618252994125;0.04875015141737531;0.04049408319322805;0.05996971418319183;-1.6253615553280882;-1.7531598896020706;-1.47250549301965;-1.752067453266207;-1.909402627007169;-1.5777967094422285
