# HIP_num sep_arcsec sep_AU PA ra ra_err dec dec_error parallax parallax_error pmra pmra_error pmdec pmdec_error bp_mag g_mag rp_mag AbsGMag teff
428.0 326.02584895040246 3749.289475130488 74.70486510190972 1.4260701033689076 0.11462772226753266 45.80973654485783 0.07707435908008384 86.94023950875413 0.05879765214703764 845.8898104111195 0.16997143224969619 -148.5403399292978 0.10886801973447012 9.245233535766602 8.300979614257812 7.364675521850586 7.99708377565676 4138.52001953125
428.0 328.47175528567243 3777.4173395605803 73.7383744076184 1.4264136365104678 0.045779652266461676 45.81139649778357 0.03128814358270014 86.87348146832079 0.04842983932190464 888.615024107136 0.07118046809854894 -162.47044904731143 0.04542342480625738 9.176741600036621 8.248156547546387 7.320535182952881 7.942592678950607 4104.33349609375
1475.0 34.37727830892463 122.47407834218288 65.44169586825099 4.624747719414744 0.03864741179070581 44.02869779093934 0.02615987735363922 280.7865717653615 0.05185107561209898 2863.283810649436 0.0693580499515171 336.5285582565324 0.038609005086360566 11.314423561096191 9.677366256713867 8.472291946411133 11.91924792878098 3636.070068359375
2552.0 3.836755422991323 37.825338741450736 183.59887810576853 8.142228910872236 0.055907356131167985 67.2333130462461 0.05536411757496441 100.40536402450441 0.0701298323177348 1703.438833564281 0.10470047012533251 -250.7825586275544 0.10891713517086865 12.533537864685059 11.099287986755371 9.90898323059082 11.108072561956497 3504.635009765625
4872.0 294.45980174189447 2902.0815447863442 75.45168143965229 15.83942593994825 0.10239577729205848 62.36588062662993 0.12586807287170185 101.63707211435101 0.08064461873139482 730.7400007533362 0.16348850823836933 86.35244459473837 0.2249731084426558 13.906848907470703 11.923751831054688 10.603219032287598 11.959012559675195 3346.0
10617.0 105.52542585185226 1415.4129057057862 312.0606630193389 34.1497133257937 0.05790738152284076 -30.967686036038145 0.060800203114334796 74.41614998134999 0.07989860812196446 683.7157925396971 0.16075781185066798 246.39392199284998 0.13391853216074406 13.431102752685547 11.748976707458496 10.516824722290039 11.107312694774354 3304.0
15220.0 5.038898779768608 68.31065641594171 2.1184146924513927 49.06135689564197 0.03753234195073574 58.16737178746791 0.02724508281752164 73.74072553223219 0.04168062707593391 415.1424716368041 0.11182188435327782 -318.3106994034187 0.07205891863246829 11.418266296386719 10.185712814331055 9.117895126342773 9.524249845822226 3761.933349609375
21088.0 10.222562410577973 56.65934606839675 58.40440840696582 67.81353238473018 0.04486709934704968 58.96975168977713 0.04374609473402946 181.28152953703142 0.04500937888402431 1335.0415745001105 0.07822520174290845 -1947.6318570738385 0.09040999478169019 12.494153022766113 12.352744102478027 12.060235977172852 13.644511886640455 7810.0
22738.0 7.453004785980809 82.69750430581827 315.6162374141678 73.37839399145618 0.036351108668228715 -55.85849627471295 0.044167430352495284 90.16528879539341 0.03793798725828289 146.2663126540381 0.07379788199976725 69.57821538985881 0.09419253700063872 12.334319114685059 10.72529125213623 9.512125968933105 10.500488142398012 3741.81005859375
23518.0 5.5945597625027474 77.54006102022507 278.662142172886 75.85637513721652 0.16884436606618378 53.122081773510864 0.1571733349673811 72.52468925032093 0.18411001158362397 1286.9196116279065 0.31111762754629724 -1570.9265469207776 0.29705688633485644 18.076261520385742 15.728032112121582 14.102066993713379 15.030461495313084 3709.0
26801.0 98.03289423852195 1203.6450735776552 251.2139644795518 85.33475234190108 0.04367820514480785 53.478804107230516 0.04142511995493881 81.4299556472791 0.04871573694936671 2.78367667207225 0.07463481921751246 -523.6021067273427 0.07201314971724514 6.429355621337891 5.97647762298584 5.418853282928467 5.530398614207352 5303.0
31292.0 21.74215318919645 192.1609306634975 215.12361216929568 98.42515360758654 0.02501328066681584 -75.62877989178598 0.030528447152046716 113.1205577721589 0.027119311324713583 -297.9584423660178 0.05035804779075816 280.64108473809284 0.06018270217886354 10.706459045410156 9.37138843536377 8.258326530456543 9.639096124698856 3607.1201171875
31293.0 21.742158598295116 192.20342456881974 35.1371544539852 98.43915330923039 0.03198224928214119 -75.62384052582136 0.036240105495491004 113.14554479227753 0.034621447484134205 -328.67192175440886 0.066195721858576 262.95542474163676 0.06882018525023621 11.700989723205566 10.205118179321289 9.044757843017578 10.473305468776672 3585.0
36626.0 1.5588555424760275 18.705664231469445 190.1063488792393 112.98903871792092 0.29987663919152213 36.21798486331386 0.27017148718808925 81.84585526790816 0.3420231268152923 -246.0291976476979 0.598419373628139 -248.8401311514887 0.49181904614569694 0.0 12.167536735534668 0.0 11.732520192157597 0.0
36626.0 37.36973530678951 448.42238553893657 352.4214786618247 112.98743575325337 0.05534318510667029 36.2287009570569 0.05506884211276157 83.32673017253337 0.06873788603895613 -264.3276313987699 0.10737726288901113 -260.3048258632708 0.09750482565271049 12.027379989624023 10.473007202148438 9.28222942352295 10.076928902115084 3676.929931640625
36627.0 37.36972020072195 448.4721784291989 172.42078418317246 112.989132877403 0.0404770473816844 36.21841115973311 0.037247700783251174 83.33601647478963 0.046208585726945854 -249.50005951147594 0.07698384175227715 -246.32934874343277 0.06962576911932451 10.896210670471191 9.59160041809082 8.43021011352539 9.195764103138865 3585.816650390625
36627.0 38.85780193139268 466.33057426010214 173.1189445793251 112.98903871792092 0.29987663919152213 36.21798486331386 0.27017148718808925 81.84585526790816 0.3420231268152923 -246.0291976476979 0.598419373628139 -248.8401311514887 0.49181904614569694 0.0 12.167536735534668 0.0 11.732520192157597 0.0
41824.0 9.440668046310483 156.7260071020953 346.81724760056744 127.90488115356163 0.1627606717194535 19.396314109949127 0.08619363040295315 62.028377633765515 0.21444584217321883 -205.32234942995422 0.3301707382399942 -127.62508670369908 0.18894689555376123 13.425460815429688 12.964881896972656 10.624374389648438 11.927834008188633 4472.0
41824.0 10.367519075833465 172.11280603655982 348.52470396109123 127.90490778863571 0.0732023580076211 19.39658310852526 0.04551302416078816 60.13776400006039 0.09242590614340815 -233.02286588401284 0.14878791258907753 -128.09172187255635 0.10267594530759527 13.706355094909668 12.273280143737793 10.581780433654785 11.169016525905137 3683.0
42762.0 113.72097442724747 1760.8368568379892 276.9567154710133 130.6867960295742 0.3007119096603497 9.55428416381455 0.2891098020804114 61.76335287331371 0.33955725654711283 200.34707803285477 0.5865724887290683 -575.4703272160555 0.606277428075907 0.0 11.877614974975586 0.0 10.831269294940913 0.0
42762.0 114.57422039394991 1774.048376996737 276.33966282980373 130.68651724209178 0.12800919712986625 9.5539723965289 0.10281458313300165 64.3680016469628 0.14527256336065875 223.71237919359612 0.25555048056279966 -631.9179685064594 0.21330680709889202 9.887347221374512 8.946824073791504 7.971009254455566 7.990174205488183 3873.0
44722.0 8.417231656706582 122.1878857766417 264.2635939412141 136.68527683769682 0.06420597832155005 -8.80616926842886 0.04692857912959226 69.15600172722719 0.08251140308245135 -308.7364500253098 0.12368098645659349 215.12426382026393 0.1232961476408657 17.06562614440918 14.56199836730957 13.097343444824219 13.76114774968876 3296.0
47620.0 88.77936507490735 1052.4264855390272 76.94632932933433 145.70706887297098 0.02831863096276129 70.03826783333194 0.032812090443792775 84.19585371148821 0.03936036833111715 -671.1253742483918 0.05527087072927797 -265.5248015357702 0.0616143569228533 11.507315635681152 10.067471504211426 8.92693042755127 9.693925028541088 3712.010009765625
47650.0 88.77942083318447 1054.4393449465088 257.01249410026134 145.63669917602022 0.02239503186136234 70.03271169323793 0.03019365099051829 84.35683280424388 0.033302799098010885 -671.9544151977758 0.04535448097960752 -271.2308810483576 0.058127960641180705 10.8670072555542 9.56325912475586 8.465953826904297 9.193860453216544 3762.9599609375
59406.0 85.27845069416387 1088.4945828131204 120.83437169425424 182.81966530187 0.0860945591359819 -19.973508958716177 0.0780520988900917 78.51645361637829 0.10941257676332661 -205.34707820574377 0.1805539027108886 -188.22043209409873 0.14316278956972883 12.919201850891113 11.397690773010254 10.231938362121582 10.872494150114441 3597.78759765625
65011.0 17.791448311758316 238.45871806988606 131.59641502806113 199.8965327541285 0.04351773525478548 35.10354214831349 0.041111202422676255 73.98675143637375 0.0708474701977773 372.64380473798076 0.07710007460539238 -801.0822707673241 0.09767862694509387 12.384852409362793 10.998504638671875 9.876443862915039 10.34427443373214 3753.60498046875
65714.0 8.469766532669684 111.14114766875703 50.18510078517432 202.09029419419593 0.17588213468994054 -2.360926163475439 0.10338719235296197 71.99075372054395 0.23440957621547132 162.36945413897567 0.2982648216923063 -494.9629039782746 0.17629812177308182 14.12224006652832 12.332215309143066 11.05436897277832 11.618598911715292 3521.293212890625
73470.0 1.9933777618233488 23.348399744360925 165.64733219990302 225.23310807913188 0.12963168998064722 45.42715110622165 0.10149595555536105 85.38291847378034 0.11316547582099712 257.5991374020939 0.2722897974186459 315.3484383821565 0.20270991253621526 0.0 11.649003028869629 0.0 11.305858005582442 0.0
79755.0 64.5244923820965 694.7797457583088 13.550522654862062 244.18343117344804 0.03961771346057259 67.25662827979252 0.03562732292523893 92.89762497186734 0.041006872668537496 -483.1676487607573 0.06620283475523835 89.26611882464506 0.07199698530725993 10.977083206176758 9.608551979064941 8.487093925476074 9.448575033704977 3624.546630859375
79762.0 64.52451834232515 694.5766198346024 193.56057755494297 244.17256859264683 0.029944772642370332 67.23920409595127 0.02671462123747277 92.87042804171001 0.031104005565159028 -498.01781304591935 0.04975462344526006 84.11035718775543 0.05282464125263679 8.819902420043945 7.900519371032715 6.97979211807251 7.739906607156874 3820.10498046875
82809.0 298.80536001164046 1942.6419785930082 330.092637423829 253.85153506115915 0.19478029956492643 -8.32645145955223 0.07505753433991713 153.9189114541277 0.13103655192188243 -816.9437021041091 0.41515969014555915 -898.3270863148437 0.15352965155609644 12.026260375976562 10.435355186462402 9.242728233337402 11.371815102890508 3676.929931640625
82817.0 298.80536919493676 1941.3168030033576 150.09871634248802 253.8933604451022 0.08912536528768204 -8.398402062827723 0.05244642440164508 153.8139107849944 0.11478207896627675 -813.4182348695637 0.19771462770716536 -870.6106914639415 0.10894636420634858 17.075374603271484 13.838369369506836 12.321483612060547 14.773347441631216 3299.333251953125
83599.0 184.4251976283214 1928.3891626515745 302.72450322247965 256.2601826197894 0.07741915794327309 -5.071413791264193 0.05013566485393352 95.54994053849872 0.06507601816684665 -916.5624570081231 0.15529675740065274 -1138.8035585756 0.10407515506216711 7.953286170959473 7.254697322845459 6.48089599609375 7.155849428476184 4395.2548828125
84794.0 16.85401759612353 181.24849884720837 268.8551805635911 259.96960173932905 0.04269948554668783 26.502269497024656 0.049366503115316436 92.9661650859678 0.06147433355894576 -226.1317584740708 0.09801422047711054 355.2836497354652 0.10478993500397586 13.31635570526123 11.455588340759277 10.179471969604492 11.29721292276959 3360.98486328125
91768.0 11.600234267994923 40.85324210372619 179.64192332646206 280.68347103697664 0.13462162371068856 59.63488676562468 0.13957799322850684 283.86244541795537 0.10654048473964882 -1400.02327982324 0.3172581047865964 1862.40749525787 0.38456883809768166 9.986560821533203 8.521575927734375 7.358592987060547 10.78711562677468 3799.89501953125
91772.0 11.600214920322891 40.86562033232907 359.6421020199069 280.68343117914714 0.06337140590350862 59.638108989051794 0.06916043682710145 283.9489272331801 0.062354864637808045 -1311.906757172246 0.18119603969762707 1792.1848117006343 0.21686621800672468 9.189675331115723 7.849442481994629 6.734623908996582 10.115643643225312 3756.666748046875
93873.0 114.05614418046989 1006.3178479144474 110.21624245744698 286.8028011067277 0.022801533697801375 20.875584610616706 0.0298226227656191 113.20627126162574 0.04602479751668605 -480.68757279750696 0.05344803161595491 -332.343580951991 0.05725946767145584 11.02665901184082 9.794256210327148 8.732736587524414 10.063608640475277 3800.020263671875
93899.0 114.05609724154627 1007.5068804209108 290.22759097266794 286.7709819078453 0.12086625636875653 20.886535808624846 0.2050205255473127 113.34007877552304 0.1012687978109882 -478.8156785675159 0.27974065157192257 -347.6364042398167 0.3224250202703229 11.032546043395996 9.80243968963623 8.74189281463623 10.074357240417324 3807.625
94761.0 75.4895771533208 446.2640501284281 152.4902209161251 289.23745710752314 0.10716226196010704 5.144563046776948 0.1062622054512759 168.96203617249913 0.12989665793440136 -598.1773729371218 0.2454124805210668 -1365.2726265127992 0.22656131719075506 17.726396560668945 14.321192741394043 12.754096984863281 15.460138414375708 3316.0
97292.0 5.6915894018329345 79.33050624087902 135.0850400927561 296.6033741900207 0.04014903457328956 32.01425615142352 0.057455414953096404 71.76771221855728 0.05587938010629199 483.0492495534449 0.09134433267715632 -416.85465506240325 0.10095451565603875 11.399051666259766 10.117212295532227 9.039013862609863 9.396857806497867 3717.090087890625
