1.300747867	45.78591538
1.382299639	-37.36741972
4.612667737	44.02472958
8.142401786	67.23437671
12.63951087	24.81657961
14.62272288	-27.85834346
15.65824019	71.67817353
15.66873212	62.34543864
17.59975761	-67.44247122
18.13307924	-16.99624342
25.8322555	4.318361636
28.20882468	-22.43486433
29.85061747	58.52031072
31.27608936	-17.61537947
31.44969464	-30.17619268
33.07984453	3.567642486
33.47728769	-32.04353288
34.17509387	-30.98732554
34.79946663	-36.77575461
35.56240312	47.88020753
38.59436886	-43.79761615
38.97325875	20.21927976
41.06874875	25.52180151
42.53973943	-53.13680312
43.10188933	-63.6770798
49.0612588	58.16597305
50.35088814	79.96850442
53.23085135	-44.70136883
56.58577328	26.21466037
62.15855405	33.63757927
62.32283527	-53.37117681
67.80884039	58.96826405
69.42344532	-11.03972499
70.73538533	18.95335796
73.02454945	6.475234683
73.38097414	-55.85997587
73.46009698	-17.77619402
75.6178559	-21.25784078
75.83265541	-17.37544839
75.85893519	53.12184775
77.14830086	-18.17807868
77.9586613	-45.04301983
78.17722134	19.66669186
81.99979539	9.640673516
82.86743509	-3.68623703
83.06028081	9.819879977
85.37807248	53.48758139
85.54742344	12.4825779
88.93157866	-26.85654428
89.9073752	58.59191817
91.93135065	-25.74573552
92.58427111	82.10100188
92.64359934	-21.8677233
97.35069832	-2.817013778
98.43915331	-75.62384053
98.42515361	-75.62877989
99.29154287	17.56626957
99.903858	-55.6096278
103.5224907	60.86747435
103.7002499	33.26646325
104.4375466	-44.2913893
106.1121183	68.28900935
107.5052213	38.52540065
109.082222	27.14167189
109.532893	39.27430408
112.1912254	-3.301537514
112.9891329	36.21841116
112.9874358	36.22870096
113.6096135	62.94101523
113.8403141	54.8497712
114.0297936	-3.112023946
114.6727775	-21.22662497
114.8453609	2.182607102
116.1658843	3.550546313
117.0749337	20.36385343
119.5541682	41.30073794
124.0316353	1.302834278
127.9055152	19.39376081
129.0941671	67.29523175
130.7185937	9.550459545
136.687631	-8.805935576
140.3993759	-60.2811692
142.6833224	0.3202995469
142.9835988	36.31797183
144.0074644	-21.66506336
144.9401929	-41.0660196
145.290249	13.2089458
145.6366992	70.03271169
145.7070689	70.03826783
145.9789304	26.96856663
146.121464	-45.77901648
147.7951808	-12.33612164
149.0332672	62.78595049
153.0217371	-2.687355784
153.0729586	-3.746713797
154.1896147	-11.96438078
156.2921219	-10.22816898
157.2288672	0.8378484621
161.3193941	-30.80849045
162.7130838	6.804603206
165.6604212	21.96691644
166.352921	43.52577412
167.3768285	-24.60056758
168.9810458	-57.54256288
169.9891038	65.84727262
172.6727355	-8.09416558
172.9397094	-41.04570102
173.8619194	-32.54363015
175.4326081	42.75158622
175.5505363	26.7030669
176.9388778	78.69323065
176.9376036	0.7992898398
177.7791284	35.27310445
182.7980234	-19.96136856
186.2237293	-18.25223533
187.2371889	8.42427102
187.8130827	8.808353196
189.4603307	-52.00135045
189.7134226	11.69507077
190.1882253	-43.56341781
191.981531	9.749418089
195.1912147	12.3755996
199.8920152	35.10682317
199.9412271	47.7779268
202.0884855	-2.362432629
202.5040424	10.37253871
204.8501629	46.18816533
205.6797119	33.28702282
206.4403106	14.88525481
206.4599215	-17.97060403
210.2597264	-2.652290056
213.3064169	-56.74128698
